Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ25,OUT017,2811.181403212851
FDG12,OUT046,2202.2990201117304
DRB01,OUT019,542.9755395973149
NCC43,OUT027,5669.163351428571
FDX13,OUT019,542.9755395973149
FDM22,OUT049,876.3205797979804
FDJ03,OUT027,1378.263185276074
FDU14,OUT018,3327.952582926828
FDB33,OUT010,384.4886739837401
FDP27,OUT046,3087.507511282052
FDO38,OUT010,130.33349056603774
FDE28,OUT027,5669.163351428571
FDO27,OUT035,1554.0070756410253
DRL23,OUT027,3175.335988157896
FDS28,OUT046,876.3205797979804
FDX24,OUT013,1248.2233455555559
FDZ02,OUT035,1554.0070756410253
FDL46,OUT045,1874.4309598591547
FDS60,OUT027,5669.163351428571
NCO06,OUT017,552.5502107784429
FDO16,OUT035,1364.0491539906106
FDC60,OUT049,1443.524701863354
FDA48,OUT018,3327.952582926828
FDZ36,OUT027,5669.163351428571
FDK27,OUT045,2202.2990201117304
FDW23,OUT018,637.5735090128757
FDM14,OUT018,1509.4323129186612
FDM14,OUT013,1722.3316111731851
FDW60,OUT018,2736.968429875518
FDE21,OUT013,1874.4309598591547
NCM42,OUT035,1722.3316111731851
FDY59,OUT010,230.0085918128655
DRI49,OUT049,1248.2233455555559
FDT28,OUT019,384.4886739837401
FDQ22,OUT018,637.5735090128757
FDR60,OUT049,1248.2233455555559
FDC50,OUT019,230.0085918128655
FDV24,OUT013,2346.648786938776
DRF48,OUT010,542.9755395973149
FDQ47,OUT046,552.5502107784429
DRN36,OUT049,1509.4323129186612
NCY06,OUT035,2054.215706620207
FDE52,OUT035,1364.0491539906106
NCB54,OUT045,2054.215706620207
NCF31,OUT035,2539.3942358778627
FDJ08,OUT027,5669.163351428571
NCC07,OUT017,1722.3316111731851
NCD19,OUT027,1378.263185276074
FDL46,OUT049,1874.4309598591547
FDM20,OUT045,4109.900606217616
NCI06,OUT010,384.4886739837401
DRM11,OUT035,4333.8915159235685
NCH07,OUT018,2346.648786938776
FDS23,OUT013,1936.5082478260874
FDO49,OUT018,754.5960957264957
FDS35,OUT049,1103.1862133333327
DRK39,OUT045,1364.0491539906106
DRI39,OUT049,876.3205797979804
FDV04,OUT017,2384.0151261682245
NCN14,OUT035,2880.9695613636363
FDH08,OUT013,4109.900606217616
FDS20,OUT046,3389.226979354838
FDV40,OUT049,1103.1862133333327
FDZ48,OUT010,230.0085918128655
FDS24,OUT027,2513.079854666667
FDK44,OUT049,2997.4076790419153
FDS48,OUT045,2539.3942358778627
FDK26,OUT010,542.9755395973149
FDD23,OUT045,3087.507511282052
NCH54,OUT017,2811.181403212851
NCP14,OUT010,230.0085918128655
FDM60,OUT010,130.33349056603774
FDV24,OUT017,2384.0151261682245
FDH08,OUT018,3327.952582926828
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.163351428571
FDP12,OUT027,1378.263185276074
DRF60,OUT027,5669.163351428571
FDC09,OUT035,1722.3316111731851
FDF50,OUT018,3087.507511282052
FDG28,OUT035,4109.900606217616
NCE19,OUT017,876.3205797979804
NCM53,OUT010,230.0085918128655
NCN18,OUT049,1509.4323129186612
FDF32,OUT035,3087.507511282052
FDF11,OUT013,4109.900606217616
DRI59,OUT049,3753.000099363057
NCG54,OUT035,2811.181403212851
FDM44,OUT046,1722.3316111731851
FDT57,OUT018,3327.952582926828
FDV24,OUT046,2384.0151261682245
FDI50,OUT019,542.9755395973149
FDS09,OUT035,754.5960957264957
NCC31,OUT027,4117.3177126315795
FDQ07,OUT019,542.9755395973149
FDC22,OUT017,3087.507511282052
FDZ56,OUT046,2811.181403212851
FDZ40,OUT019,130.33349056603774
FDS46,OUT027,3175.335988157896
DRD24,OUT045,2202.2990201117304
FDV45,OUT017,3087.507511282052
FDL26,OUT045,2539.3942358778627
FDA56,OUT018,1936.5082478260874
FDN27,OUT046,1874.4309598591547
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1364.0491539906106
FDL03,OUT035,2880.9695613636363
FDE58,OUT046,1874.4309598591547
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603774
FDR03,OUT018,3327.952582926828
FDB14,OUT017,1364.0491539906106
FDR45,OUT013,4109.900606217616
NCN07,OUT017,2202.2990201117304
FDM51,OUT019,230.0085918128655
FDT52,OUT027,5669.163351428571
FDL26,OUT046,2539.3942358778627
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,384.4886739837401
FDW40,OUT013,1936.5082478260874
FDN34,OUT046,2811.181403212851
FDS01,OUT035,2736.968429875518
NCG55,OUT045,1874.4309598591547
FDC11,OUT035,1364.0491539906106
FDX35,OUT018,3327.952582926828
NCB06,OUT046,2811.181403212851
FDR09,OUT019,542.9755395973149
FDC53,OUT017,1554.0070756410253
FDY45,OUT013,4105.140110975608
FDA22,OUT010,384.4886739837401
FDE02,OUT035,1554.0070756410253
FDW21,OUT045,1722.3316111731851
FDV34,OUT046,1103.1862133333327
FDS59,OUT049,1509.4323129186612
NCW17,OUT017,2202.2990201117304
NCK54,OUT046,1874.4309598591547
FDG17,OUT019,542.9755395973149
FDG35,OUT017,2997.4076790419153
FDD08,OUT010,130.33349056603774
NCO07,OUT017,3753.000099363057
FDJ10,OUT010,286.4177705128205
FDW36,OUT017,1722.3316111731851
FDW21,OUT010,230.0085918128655
FDY19,OUT017,1874.4309598591547
DRE03,OUT013,754.5960957264957
NCC55,OUT049,637.5735090128757
FDH52,OUT010,130.33349056603774
FDO09,OUT017,4105.140110975608
FDU43,OUT045,4109.900606217616
FDX09,OUT010,384.4886739837401
FDH40,OUT019,230.0085918128655
FDW58,OUT017,1722.3316111731851
FDC47,OUT017,3593.141235125448
NCR41,OUT035,1554.0070756410253
DRG49,OUT035,3593.141235125448
FDC52,OUT027,4117.3177126315795
FDY13,OUT046,1103.1862133333327
FDY35,OUT013,637.5735090128757
FDI35,OUT017,3389.226979354838
NCU18,OUT049,2054.215706620207
FDY33,OUT018,2346.648786938776
FDC15,OUT027,4117.3177126315795
FDU01,OUT049,2880.9695613636363
NCU42,OUT046,2811.181403212851
NCV29,OUT018,2736.968429875518
NCY30,OUT017,2880.9695613636363
FDQ46,OUT049,1509.4323129186612
FDG58,OUT027,4117.3177126315795
FDK33,OUT017,3753.000099363057
NCD07,OUT045,1874.4309598591547
NCX29,OUT027,4117.3177126315795
NCT42,OUT013,2346.648786938776
DRN59,OUT035,754.5960957264957
FDI44,OUT035,1364.0491539906106
FDA45,OUT049,2736.968429875518
FDP31,OUT045,1103.1862133333327
FDY01,OUT046,1874.4309598591547
FDT09,OUT018,1936.5082478260874
DRH03,OUT027,2513.079854666667
FDA36,OUT018,3087.507511282052
NCF31,OUT017,2539.3942358778627
FDG14,OUT049,2539.3942358778627
FDG28,OUT027,5669.163351428571
FDU14,OUT049,4105.140110975608
FDY47,OUT019,286.4177705128205
FDI56,OUT049,1443.524701863354
DRD01,OUT013,876.3205797979804
FDM22,OUT046,876.3205797979804
FDH33,OUT013,637.5735090128757
DRZ24,OUT013,1874.4309598591547
NCQ38,OUT046,1722.3316111731851
FDO16,OUT027,2513.079854666667
FDU07,OUT027,4117.3177126315795
NCB07,OUT013,2880.9695613636363
FDU48,OUT045,2054.215706620207
NCM43,OUT045,2811.181403212851
FDR31,OUT010,384.4886739837401
DRK49,OUT018,637.5735090128757
NCI30,OUT010,542.9755395973149
DRD60,OUT017,3389.226979354838
NCG19,OUT046,3593.141235125448
FDH12,OUT035,1722.3316111731851
FDM32,OUT035,1364.0491539906106
FDM27,OUT035,2539.3942358778627
NCU53,OUT027,4117.3177126315795
NCQ18,OUT046,1554.0070756410253
FDS10,OUT013,2736.968429875518
FDB33,OUT027,4117.3177126315795
FDI12,OUT013,1248.2233455555559
NCW42,OUT013,3753.000099363057
NCC06,OUT018,1936.5082478260874
FDW02,OUT017,2202.2990201117304
NCD43,OUT017,1722.3316111731851
FDM57,OUT018,1248.2233455555559
FDA58,OUT017,3593.141235125448
FDK56,OUT046,3389.226979354838
FDP52,OUT045,4109.900606217616
FDW20,OUT018,1936.5082478260874
FDS52,OUT049,1509.4323129186612
NCT29,OUT018,1936.5082478260874
NCL54,OUT013,2736.968429875518
FDC05,OUT045,3087.507511282052
FDF34,OUT035,3087.507511282052
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.0085918128655
FDZ10,OUT045,2054.215706620207
FDZ40,OUT035,876.3205797979804
FDD51,OUT018,637.5735090128757
NCY30,OUT019,384.4886739837401
FDP58,OUT017,3593.141235125448
FDV49,OUT017,4333.8915159235685
FDY24,OUT019,130.33349056603774
NCO55,OUT017,1722.3316111731851
FDR13,OUT017,1874.4309598591547
FDS51,OUT017,876.3205797979804
FDP26,OUT045,1722.3316111731851
NCB54,OUT027,3175.335988157896
FDF32,OUT017,3087.507511282052
FDN31,OUT018,3087.507511282052
DRM48,OUT017,552.5502107784429
FDN20,OUT049,2811.181403212851
DRL01,OUT046,3593.141235125448
FDV56,OUT049,1509.4323129186612
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2539.3942358778627
FDF47,OUT027,5669.163351428571
FDX32,OUT046,2539.3942358778627
FDX57,OUT049,1509.4323129186612
NCA30,OUT045,2880.9695613636363
FDO49,OUT013,754.5960957264957
FDL04,OUT019,230.0085918128655
DRM48,OUT035,552.5502107784429
FDR16,OUT013,3593.141235125448
NCC19,OUT018,3087.507511282052
NCE42,OUT045,4109.900606217616
FDY24,OUT017,876.3205797979804
FDH19,OUT049,2736.968429875518
FDJ46,OUT013,2997.4076790419153
FDN45,OUT010,542.9755395973149
FDY08,OUT035,2054.215706620207
FDZ37,OUT035,1364.0491539906106
NCT30,OUT045,754.5960957264957
DRY23,OUT018,637.5735090128757
NCZ30,OUT018,1936.5082478260874
FDC44,OUT018,1874.4309598591547
FDB45,OUT035,1722.3316111731851
FDY04,OUT013,2346.648786938776
FDM27,OUT046,2811.181403212851
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,384.4886739837401
NCC06,OUT019,286.4177705128205
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4333.8915159235685
FDU08,OUT046,1554.0070756410253
FDK40,OUT017,4105.140110975608
FDQ12,OUT010,542.9755395973149
FDS48,OUT017,2539.3942358778627
FDP09,OUT045,3753.000099363057
FDW21,OUT049,1509.4323129186612
FDY25,OUT035,3389.226979354838
DRE13,OUT017,1443.524701863354
FDV43,OUT019,130.33349056603774
FDD22,OUT045,1722.3316111731851
FDM46,OUT019,230.0085918128655
NCO30,OUT010,542.9755395973149
FDM25,OUT046,2997.4076790419153
NCN41,OUT049,2054.215706620207
FDU24,OUT045,1364.0491539906106
FDZ50,OUT046,3389.226979354838
FDP45,OUT013,4333.8915159235685
NCM54,OUT045,2054.215706620207
FDW10,OUT019,384.4886739837401
FDP20,OUT017,2054.215706620207
FDK32,OUT046,2539.3942358778627
FDN52,OUT049,1248.2233455555559
FDM58,OUT045,1722.3316111731851
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.4309598591547
FDD35,OUT046,2202.2990201117304
NCK31,OUT035,754.5960957264957
FDI40,OUT027,2513.079854666667
FDT50,OUT019,230.0085918128655
NCT06,OUT046,2811.181403212851
FDT31,OUT035,2880.9695613636363
FDT45,OUT049,876.3205797979804
FDT13,OUT045,3087.507511282052
FDO50,OUT045,1364.0491539906106
NCU18,OUT010,286.4177705128205
NCR54,OUT049,3087.507511282052
NCO18,OUT018,2736.968429875518
FDU09,OUT045,876.3205797979804
FDT13,OUT018,3087.507511282052
FDE09,OUT046,1722.3316111731851
NCK53,OUT019,230.0085918128655
FDG45,OUT049,3593.141235125448
DRH15,OUT035,637.5735090128757
FDO21,OUT019,542.9755395973149
FDD14,OUT027,5669.163351428571
FDC09,OUT046,1722.3316111731851
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333327
FDG12,OUT035,1874.4309598591547
FDS32,OUT013,1936.5082478260874
NCL55,OUT018,3327.952582926828
DRE01,OUT035,3593.141235125448
DRE15,OUT049,1248.2233455555559
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333327
FDN33,OUT018,1248.2233455555559
FDZ59,OUT046,2384.0151261682245
FDE45,OUT010,384.4886739837401
FDJ07,OUT013,1874.4309598591547
FDQ45,OUT018,3389.226979354838
FDM33,OUT027,5669.163351428571
FDO15,OUT010,130.33349056603774
FDM46,OUT013,1443.524701863354
FDR03,OUT045,3753.000099363057
FDY49,OUT018,2346.648786938776
FDQ60,OUT045,1874.4309598591547
FDW10,OUT049,2736.968429875518
FDO51,OUT049,637.5735090128757
FDJ40,OUT018,1509.4323129186612
FDS20,OUT018,3389.226979354838
FDU45,OUT013,1874.4309598591547
FDV02,OUT035,2811.181403212851
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5669.163351428571
FDN23,OUT018,2346.648786938776
FDY31,OUT010,384.4886739837401
FDW03,OUT010,230.0085918128655
FDD14,OUT046,2880.9695613636363
FDV23,OUT017,2054.215706620207
DRI03,OUT045,2736.968429875518
FDN13,OUT035,1554.0070756410253
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1364.0491539906106
FDB57,OUT049,3753.000099363057
FDV12,OUT049,1509.4323129186612
FDQ58,OUT013,2346.648786938776
NCA18,OUT017,1874.4309598591547
FDH52,OUT049,876.3205797979804
FDM24,OUT018,2346.648786938776
NCP43,OUT027,5669.163351428571
NCO18,OUT019,384.4886739837401
FDM32,OUT017,1364.0491539906106
NCL07,OUT017,552.5502107784429
FDK03,OUT013,4333.8915159235685
FDP59,OUT017,1722.3316111731851
FDQ24,OUT049,4105.140110975608
FDQ16,OUT018,1509.4323129186612
FDU44,OUT013,2346.648786938776
FDH28,OUT010,130.33349056603774
FDV28,OUT019,130.33349056603774
FDM22,OUT045,876.3205797979804
FDR56,OUT046,3087.507511282052
FDV39,OUT049,3087.507511282052
FDU37,OUT019,130.33349056603774
FDQ11,OUT010,542.9755395973149
FDX02,OUT045,3753.000099363057
NCS42,OUT018,1248.2233455555559
FDY57,OUT027,2513.079854666667
FDB21,OUT049,3593.141235125448
FDE28,OUT017,3593.141235125448
FDQ55,OUT017,1874.4309598591547
FDA48,OUT049,3593.141235125448
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4105.140110975608
NCV18,OUT046,1443.524701863354
NCA42,OUT018,2346.648786938776
FDY45,OUT046,4105.140110975608
NCC30,OUT045,2736.968429875518
FDM57,OUT013,1443.524701863354
FDL09,OUT010,384.4886739837401
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591547
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3389.226979354838
FDK32,OUT013,2346.648786938776
DRA12,OUT046,2202.2990201117304
FDO46,OUT010,542.9755395973149
FDE52,OUT013,1248.2233455555559
NCH42,OUT045,4109.900606217616
FDV08,OUT035,637.5735090128757
FDB47,OUT018,3327.952582926828
FDC28,OUT010,230.0085918128655
FDD22,OUT046,1874.4309598591547
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3753.000099363057
FDG32,OUT018,3327.952582926828
FDU14,OUT017,4105.140110975608
FDD28,OUT019,130.33349056603774
NCP41,OUT017,1722.3316111731851
FDS08,OUT049,2736.968429875518
FDX47,OUT045,2384.0151261682245
FDC53,OUT019,230.0085918128655
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2384.0151261682245
FDM33,OUT019,542.9755395973149
FDA51,OUT045,1874.4309598591547
FDZ27,OUT018,754.5960957264957
FDT04,OUT046,637.5735090128757
DRC13,OUT049,2202.2990201117304
FDR16,OUT027,5669.163351428571
FDQ03,OUT027,5669.163351428571
FDE38,OUT035,2384.0151261682245
DRH23,OUT027,1378.263185276074
FDT11,OUT019,542.9755395973149
FDD09,OUT035,2736.968429875518
FDR40,OUT045,1364.0491539906106
FDX07,OUT017,2880.9695613636363
FDR07,OUT035,1554.0070756410253
FDA51,OUT017,1874.4309598591547
FDT59,OUT019,542.9755395973149
FDF20,OUT017,3087.507511282052
FDR13,OUT045,1874.4309598591547
FDY26,OUT049,3753.000099363057
FDW04,OUT017,2054.215706620207
FDK52,OUT017,3593.141235125448
FDN60,OUT049,2811.181403212851
FDM09,OUT019,384.4886739837401
FDP46,OUT049,1248.2233455555559
FDB50,OUT019,130.33349056603774
NCQ29,OUT049,4105.140110975608
FDP16,OUT027,5669.163351428571
FDX33,OUT018,2346.648786938776
FDP07,OUT010,542.9755395973149
FDN22,OUT046,4105.140110975608
FDF39,OUT049,4105.140110975608
FDS21,OUT017,876.3205797979804
NCM42,OUT013,1722.3316111731851
FDK50,OUT019,384.4886739837401
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2346.648786938776
FDP60,OUT018,1509.4323129186612
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.4886739837401
FDE38,OUT049,2384.0151261682245
FDI04,OUT049,3087.507511282052
NCH54,OUT045,2811.181403212851
FDT56,OUT049,876.3205797979804
DRD15,OUT018,3327.952582926828
FDV58,OUT013,2880.9695613636363
FDP21,OUT049,3087.507511282052
FDH05,OUT013,3593.141235125448
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2539.3942358778627
FDF33,OUT049,1509.4323129186612
DRK37,OUT013,3087.507511282052
DRH49,OUT045,1364.0491539906106
FDT58,OUT013,2346.648786938776
FDD41,OUT018,1509.4323129186612
FDP40,OUT018,1509.4323129186612
FDM51,OUT027,2513.079854666667
FDO45,OUT010,230.0085918128655
FDW33,OUT010,230.0085918128655
FDY24,OUT045,876.3205797979804
FDB10,OUT010,542.9755395973149
FDM40,OUT035,2054.215706620207
NCI06,OUT017,3389.226979354838
FDW12,OUT019,384.4886739837401
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1554.0070756410253
DRM37,OUT045,3087.507511282052
FDA38,OUT045,4109.900606217616
FDR36,OUT046,637.5735090128757
FDZ45,OUT046,3087.507511282052
FDG05,OUT017,2811.181403212851
FDK28,OUT013,4333.8915159235685
FDV47,OUT045,1364.0491539906106
FDN21,OUT045,2811.181403212851
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3389.226979354838
DRY23,OUT013,637.5735090128757
FDA56,OUT017,2202.2990201117304
FDB09,OUT013,1936.5082478260874
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2346.648786938776
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2346.648786938776
FDY03,OUT049,1874.4309598591547
NCG42,OUT017,2202.2990201117304
DRI13,OUT027,5669.163351428571
FDQ32,OUT013,1936.5082478260874
FDW16,OUT035,1443.524701863354
FDU27,OUT046,754.5960957264957
FDR28,OUT010,384.4886739837401
FDQ49,OUT010,384.4886739837401
FDS37,OUT046,1874.4309598591547
FDW26,OUT018,3327.952582926828
FDX12,OUT018,3327.952582926828
NCP06,OUT013,2346.648786938776
FDW45,OUT010,384.4886739837401
NCN30,OUT049,1509.4323129186612
FDN24,OUT049,876.3205797979804
NCL41,OUT027,1378.263185276074
FDR02,OUT019,230.0085918128655
FDD09,OUT010,384.4886739837401
FDS33,OUT010,230.0085918128655
FDU22,OUT045,2054.215706620207
FDI53,OUT013,2346.648786938776
DRH01,OUT049,2736.968429875518
FDX32,OUT013,1936.5082478260874
NCP30,OUT018,637.5735090128757
FDB60,OUT045,3087.507511282052
FDB14,OUT049,1248.2233455555559
NCP02,OUT035,876.3205797979804
FDJ10,OUT017,2054.215706620207
FDG34,OUT046,1722.3316111731851
NCB18,OUT017,1443.524701863354
FDM16,OUT049,1103.1862133333327
FDW25,OUT018,1248.2233455555559
FDB35,OUT010,230.0085918128655
DRN11,OUT013,1936.5082478260874
FDF41,OUT019,542.9755395973149
FDH16,OUT045,1364.0491539906106
NCQ50,OUT018,3327.952582926828
DRH23,OUT018,876.3205797979804
DRJ37,OUT013,2346.648786938776
DRJ24,OUT027,5669.163351428571
FDY16,OUT035,2880.9695613636363
FDQ27,OUT045,1722.3316111731851
FDZ33,OUT045,2539.3942358778627
FDF29,OUT045,2202.2990201117304
FDA08,OUT049,2811.181403212851
FDG31,OUT046,1103.1862133333327
FDE34,OUT019,542.9755395973149
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4105.140110975608
DRZ24,OUT018,1936.5082478260874
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3593.141235125448
DRN59,OUT013,754.5960957264957
FDX50,OUT019,230.0085918128655
FDV31,OUT027,5669.163351428571
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,2736.968429875518
FDX08,OUT017,3389.226979354838
DRD49,OUT013,3593.141235125448
FDD33,OUT046,3593.141235125448
FDW35,OUT013,637.5735090128757
FDJ36,OUT017,1722.3316111731851
FDV51,OUT035,2811.181403212851
FDW36,OUT046,1722.3316111731851
FDH35,OUT046,2811.181403212851
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128757
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3593.141235125448
FDP19,OUT018,1936.5082478260874
FDU21,OUT010,130.33349056603774
NCP41,OUT045,1722.3316111731851
FDY10,OUT013,1874.4309598591547
FDP12,OUT018,552.5502107784429
NCN26,OUT049,1874.4309598591547
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1509.4323129186612
FDJ41,OUT027,5669.163351428571
NCT29,OUT035,2054.215706620207
NCH42,OUT019,542.9755395973149
FDU60,OUT018,2346.648786938776
FDS02,OUT045,3087.507511282052
FDC51,OUT046,2202.2990201117304
FDU03,OUT013,2880.9695613636363
FDX39,OUT045,3753.000099363057
NCY05,OUT010,130.33349056603774
NCL06,OUT027,5669.163351428571
FDD32,OUT035,1364.0491539906106
NCN41,OUT045,2054.215706620207
NCX53,OUT049,2202.2990201117304
FDU57,OUT019,384.4886739837401
FDQ23,OUT046,1722.3316111731851
FDQ52,OUT045,4333.8915159235685
FDC14,OUT045,637.5735090128757
FDY09,OUT035,2736.968429875518
FDQ28,OUT045,2539.3942358778627
FDV25,OUT046,3753.000099363057
FDJ07,OUT035,1874.4309598591547
DRB25,OUT049,1509.4323129186612
FDK52,OUT019,542.9755395973149
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3087.507511282052
FDT36,OUT035,552.5502107784429
FDV25,OUT017,3753.000099363057
NCN07,OUT027,3175.335988157896
FDC57,OUT017,2880.9695613636363
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,2811.181403212851
NCX41,OUT035,3753.000099363057
NCD06,OUT035,754.5960957264957
FDW08,OUT045,1722.3316111731851
NCU29,OUT017,2384.0151261682245
NCE06,OUT013,2346.648786938776
FDV52,OUT010,286.4177705128205
FDB02,OUT017,2736.968429875518
NCR18,OUT045,637.5735090128757
FDK16,OUT049,1509.4323129186612
NCQ29,OUT010,542.9755395973149
FDZ01,OUT019,230.0085918128655
FDW27,OUT035,2384.0151261682245
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2736.968429875518
DRH59,OUT045,1103.1862133333327
FDS52,OUT013,1722.3316111731851
FDU40,OUT027,5669.163351428571
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1722.3316111731851
NCP14,OUT049,1509.4323129186612
FDH50,OUT049,3389.226979354838
DRF15,OUT010,384.4886739837401
FDV27,OUT027,2513.079854666667
NCJ06,OUT049,2202.2990201117304
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,754.5960957264957
FDQ07,OUT017,3593.141235125448
FDS45,OUT049,1509.4323129186612
NCJ06,OUT045,2202.2990201117304
FDD36,OUT035,1874.4309598591547
FDY25,OUT045,3389.226979354838
FDU52,OUT046,2384.0151261682245
DRK47,OUT017,3593.141235125448
NCL30,OUT017,2054.215706620207
FDN22,OUT035,4105.140110975608
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4333.8915159235685
FDT45,OUT017,876.3205797979804
NCC54,OUT027,5669.163351428571
FDP08,OUT018,2880.9695613636363
FDU44,OUT046,2811.181403212851
DRG39,OUT035,876.3205797979804
FDU32,OUT049,2202.2990201117304
