Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ36,OUT045,2892.9101455455652
NCU05,OUT013,1378.534402337672
FDT39,OUT018,2199.463258352248
FDK60,OUT017,1722.7099429732336
FDZ25,OUT017,2809.5987327632374
FDG12,OUT046,1996.2641667968041
DRB01,OUT019,1083.3357803119566
NCC43,OUT027,5257.56157208832
FDX13,OUT019,1979.8573545982817
FDM22,OUT049,1099.947086110487
FDJ03,OUT027,2354.4228412884263
FDU14,OUT018,3604.6800005478603
FDB33,OUT010,672.5769401362734
FDP27,OUT046,2975.1934067615775
FDO38,OUT010,-582.7923496414356
FDE28,OUT027,5039.563589210013
FDO27,OUT035,1728.2847298513577
DRL23,OUT027,3168.9509894147454
FDS28,OUT046,1027.068348708507
FDX24,OUT013,1576.8218839850051
FDZ02,OUT035,1784.0734724042347
FDL46,OUT045,1839.2554744810384
FDS60,OUT027,4250.409336238301
NCO06,OUT017,717.6465905641736
FDO16,OUT035,1575.6042405473008
FDC60,OUT049,1593.720043722139
FDA48,OUT018,3143.3858700772057
FDZ36,OUT027,4385.028482398673
FDK27,OUT045,1908.4289842610206
FDW23,OUT018,471.6325537035439
FDM14,OUT018,1541.18235080901
FDM14,OUT013,1815.352814779686
FDW60,OUT018,2582.116252247468
FDE21,OUT013,1937.8367449367727
NCM42,OUT035,1909.6295631404057
FDY59,OUT010,-325.2766424478093
DRI49,OUT049,1411.6164616201518
FDT28,OUT019,537.2071923218479
FDQ22,OUT018,492.4516104473228
FDR60,OUT049,1379.384404607901
FDC50,OUT019,-340.25310825444456
FDV24,OUT013,2420.169634351453
DRF48,OUT010,1114.8936484944309
FDQ47,OUT046,720.7024107545556
DRN36,OUT049,1683.4037250766792
NCY06,OUT035,2186.545696680339
FDE52,OUT035,1667.710034861251
NCB54,OUT045,1960.2734232898458
NCF31,OUT035,2544.2467193331745
FDJ08,OUT027,4390.762654347918
NCC07,OUT017,1827.144449290768
NCD19,OUT027,2337.084931130395
FDL46,OUT049,2028.7564046335738
FDM20,OUT045,3747.4870288986026
NCI06,OUT010,943.0398761002463
DRM11,OUT035,4122.364533017647
NCH07,OUT018,2216.5615376056485
FDS23,OUT013,2100.7278006301876
FDO49,OUT018,669.6110700121139
FDS35,OUT049,1217.2217140612668
DRK39,OUT045,1285.9726813735904
DRI39,OUT049,1099.9780065826922
FDV04,OUT017,2624.8631109665657
NCN14,OUT035,2975.4833906593058
FDH08,OUT013,3643.5167154159776
FDS20,OUT046,2869.665523148344
FDV40,OUT049,1379.978454213612
FDZ48,OUT010,-86.89226142344137
FDS24,OUT027,2932.014853212055
FDK44,OUT049,2828.4979432217165
FDS48,OUT045,2339.162803170231
FDK26,OUT010,1102.7134493698888
FDD23,OUT045,2937.0715590527197
NCH54,OUT017,2634.218337339124
NCP14,OUT010,-188.7688828344136
FDM60,OUT010,-1102.8992058263473
FDV24,OUT017,2476.404942163205
FDH08,OUT018,3307.193971473379
FDS12,OUT027,3456.900864195072
FDR39,OUT027,4257.419862283461
FDP12,OUT027,2172.1116928418455
DRF60,OUT027,5054.840035189796
FDC09,OUT035,1883.5086627079029
FDF50,OUT018,2792.6310969882356
FDG28,OUT035,3949.811552313778
NCE19,OUT017,1057.1553589040068
NCM53,OUT010,-135.38119785417973
NCN18,OUT049,1869.1723657928871
FDF32,OUT035,3238.1001142024784
FDF11,OUT013,3794.36755011207
DRI59,OUT049,3568.414316636818
NCG54,OUT035,2780.942398346409
FDM44,OUT046,1678.2034344736808
FDT57,OUT018,3413.2142606190378
FDV24,OUT046,2369.635711729045
FDI50,OUT019,1710.7204506835255
FDS09,OUT035,1104.352749760309
NCC31,OUT027,3861.4868349885705
FDQ07,OUT019,1570.3560600779101
FDC22,OUT017,3127.281606461259
FDZ56,OUT046,2686.5134977821212
FDZ40,OUT019,-886.7626110244158
FDS46,OUT027,3392.078903943196
DRD24,OUT045,2178.022593193438
FDV45,OUT017,3076.1107171873227
FDL26,OUT045,2402.330000139259
FDA56,OUT018,1738.911094674989
FDN27,OUT046,1901.254511769202
FDM20,OUT049,3893.609271459047
FDO16,OUT017,1507.2173898711958
FDL03,OUT035,3249.545728230855
FDE58,OUT046,1865.6219302935801
FDI02,OUT027,3275.7956275253105
NCC55,OUT019,-1192.3770005445747
FDR03,OUT018,2987.9011520547033
FDB14,OUT017,1662.1679460339776
FDR45,OUT013,3772.5792602048527
NCN07,OUT017,2178.64376018283
FDM51,OUT019,-145.53768410605824
FDT52,OUT027,5264.676501721282
FDL26,OUT046,2437.1437828470102
NCZ42,OUT046,3677.868967036171
DRI47,OUT019,456.85218419769456
FDW40,OUT013,2322.4472749602055
FDN34,OUT046,2710.536077948419
FDS01,OUT035,2961.6490133131792
NCG55,OUT045,1786.9058715791327
FDC11,OUT035,1578.8896400684432
FDX35,OUT018,3287.5528220412075
NCB06,OUT046,2504.743622035887
FDR09,OUT019,2147.0068762252204
FDC53,OUT017,1723.1701314392994
FDY45,OUT013,3990.4304464530273
FDA22,OUT010,754.865321077368
FDE02,OUT035,1702.4437496190917
FDW21,OUT045,1637.825447451057
FDV34,OUT046,1307.5016795396903
FDS59,OUT049,1937.4107538080557
NCW17,OUT017,2147.712294950032
NCK54,OUT046,1804.4971605622015
FDG17,OUT019,1966.89554712567
FDG35,OUT017,2883.718190013423
FDD08,OUT010,-1134.5765725347414
NCO07,OUT017,3381.1193548026713
FDJ10,OUT010,409.07438167931787
FDW36,OUT017,1811.7912010783189
FDW21,OUT010,-104.46172867600444
FDY19,OUT017,2023.8981623947693
DRE03,OUT013,889.3223243086381
NCC55,OUT049,786.1303113732829
FDH52,OUT010,-728.1369806091958
FDO09,OUT017,4203.267619634895
FDU43,OUT045,3686.9487312052206
FDX09,OUT010,883.518810045008
FDH40,OUT019,-431.8870969130993
FDW58,OUT017,1823.7420261733241
FDC47,OUT017,3624.1058505220476
NCR41,OUT035,1674.349254053232
DRG49,OUT035,3913.447603866281
FDC52,OUT027,3894.603804957202
FDY13,OUT046,1276.9689188702796
FDY35,OUT013,915.8285060569286
FDI35,OUT017,2960.6368349259697
NCU18,OUT049,2342.6309631222516
FDY33,OUT018,2273.201297867
FDC15,OUT027,3895.312389893487
FDU01,OUT049,3082.509728156459
NCU42,OUT046,2650.1568886481627
NCV29,OUT018,2512.732021311834
NCY30,OUT017,2959.982470997532
FDQ46,OUT049,1913.0945804426628
FDG58,OUT027,3895.060673733044
FDK33,OUT017,3446.5487531721233
NCD07,OUT045,1756.6520651494595
NCX29,OUT027,3699.2616499273868
NCT42,OUT013,2382.2837082161277
DRN59,OUT035,948.0167681826216
FDI44,OUT035,1465.3501433905128
FDA45,OUT049,2867.5663693608867
FDP31,OUT045,1088.4448376179591
FDY01,OUT046,1874.2015536922409
FDT09,OUT018,1921.9124976175206
DRH03,OUT027,2974.0502070127964
FDA36,OUT018,2682.497330391175
NCF31,OUT017,2514.3089967550286
FDG14,OUT049,2548.190458518063
FDG28,OUT027,5255.859874286132
FDU14,OUT049,3974.3028500453975
FDY47,OUT019,277.64106967369173
FDI56,OUT049,1604.59535672638
DRD01,OUT013,1058.2901272256602
FDM22,OUT046,1015.6800257938471
FDH33,OUT013,806.1190529789468
DRZ24,OUT013,1906.806373341608
NCQ38,OUT046,1707.0368517346744
FDO16,OUT027,2848.951686969092
FDU07,OUT027,3804.0672245512183
NCB07,OUT013,3053.215632751302
FDU48,OUT045,2070.677503858484
NCM43,OUT045,2539.136910731933
FDR31,OUT010,477.44426877699675
DRK49,OUT018,485.86409650238846
NCI30,OUT010,1891.2851961255474
DRD60,OUT017,2935.4735144551105
NCG19,OUT046,3591.5948980924004
FDH12,OUT035,1864.0621203508313
FDM32,OUT035,1664.435751725423
FDM27,OUT035,2628.2187787986004
NCU53,OUT027,4016.9563628576084
NCQ18,OUT046,1583.4188645225056
FDS10,OUT013,2857.058396272111
FDB33,OUT027,3943.712059634529
FDI12,OUT013,1500.628382924877
NCW42,OUT013,3454.65393654119
NCC06,OUT018,1793.7615499003139
FDW02,OUT017,2170.502748485483
NCD43,OUT017,1793.7506507598973
FDM57,OUT018,1168.9960201417905
FDA58,OUT017,3746.9092975914828
FDK56,OUT046,2868.859468407233
FDP52,OUT045,3566.3611914910975
FDW20,OUT018,1741.1552858084312
FDS52,OUT049,1776.7492541255106
NCT29,OUT018,1649.0057833972264
NCL54,OUT013,2751.1907865371463
FDC05,OUT045,3073.984942677343
FDF34,OUT035,3278.409530159693
FDP03,OUT027,3472.943069169905
FDD32,OUT010,-434.4505768399756
FDZ10,OUT045,1993.9399995433116
FDZ40,OUT035,1122.396352544152
FDD51,OUT018,516.6908408515683
NCY30,OUT019,946.5225128342398
FDP58,OUT017,3467.847346415846
FDV49,OUT017,4193.470258837233
FDY24,OUT019,-941.3729488748834
NCO55,OUT017,1823.9188677395111
FDR13,OUT017,2050.362846686614
FDS51,OUT017,1189.7139975779792
FDP26,OUT045,1615.8048418602477
NCB54,OUT027,3480.877273452858
FDF32,OUT017,3166.545879539175
FDN31,OUT018,2700.786913771585
DRM48,OUT017,765.5148622375207
FDN20,OUT049,2775.5039837737636
DRL01,OUT046,3623.2447469826925
FDV56,OUT049,1913.0969256332837
DRH13,OUT027,3174.4565178372727
FDA03,OUT017,2462.1273793855785
FDF47,OUT027,4894.181646105173
FDX32,OUT046,2355.1917781837574
FDX57,OUT049,1735.696890063727
NCA30,OUT045,2873.118827888991
FDO49,OUT013,974.9194416484158
FDL04,OUT019,-167.80036313159405
DRM48,OUT035,825.1720133676987
FDR16,OUT013,3368.339571015937
NCC19,OUT018,2710.495468886506
NCE42,OUT045,3570.9096482473733
FDY24,OUT017,1090.8768399209416
FDH19,OUT049,2878.5713045227567
FDJ46,OUT013,2759.4005106592563
FDN45,OUT010,1587.324228040087
FDY08,OUT035,2398.7722052657086
FDZ37,OUT035,1626.755755063695
NCT30,OUT045,777.886007046175
DRY23,OUT018,526.9236785631008
NCZ30,OUT018,1682.233677915403
FDC44,OUT018,1542.3901521750838
FDB45,OUT035,1873.252866193148
FDY04,OUT013,2669.558839057899
FDM27,OUT046,2525.920354241982
FDZ43,OUT017,3877.3536169435333
FDT39,OUT019,601.4654602955208
NCC06,OUT019,170.0645591045636
FDL15,OUT027,3876.9166421732457
FDL57,OUT017,4122.935497378638
FDU08,OUT046,1628.3466397487937
FDK40,OUT017,4159.584103077228
FDQ12,OUT010,1698.3633906983598
FDS48,OUT017,2506.1876625124232
FDP09,OUT045,3260.859024041074
FDW21,OUT049,1775.0605104626811
FDY25,OUT035,2982.066847586624
DRE13,OUT017,1524.2590931005866
FDV43,OUT019,-1076.429278536131
FDD22,OUT045,1750.7464849776081
FDM46,OUT019,-369.8568008948904
NCO30,OUT010,1013.527982640535
FDM25,OUT046,2774.9962467294717
NCN41,OUT049,2068.8199825185975
FDU24,OUT045,1486.875061527217
FDZ50,OUT046,2918.3009902878925
FDP45,OUT013,3979.404265453121
NCM54,OUT045,1947.010855622439
FDW10,OUT019,870.9125108073127
FDP20,OUT017,2162.7228269136335
FDK32,OUT046,2436.6086211042884
FDN52,OUT049,1590.4450480915184
FDM58,OUT045,1787.2652020902676
FDZ46,OUT027,3225.5713282307565
NCA18,OUT018,1609.5973540141665
FDD35,OUT046,1959.5496418915532
NCK31,OUT035,1027.9855964873889
FDI40,OUT027,3105.6181174778926
FDT50,OUT019,-242.2871276325185
NCT06,OUT046,2573.189495688003
FDT31,OUT035,3112.5250759868627
FDT45,OUT049,1049.2944197956767
FDT13,OUT045,2881.6575647022573
FDO50,OUT045,1430.126805897605
NCU18,OUT010,353.25052309004207
NCR54,OUT049,3114.9633747009043
NCO18,OUT018,2528.5246665039585
FDU09,OUT045,979.351078513688
FDT13,OUT018,2683.8694701026907
FDE09,OUT046,1833.30592610315
NCK53,OUT019,-228.19243227971816
FDG45,OUT049,3413.4409530684497
DRH15,OUT035,931.4975713600503
FDO21,OUT019,1680.8301184576667
FDD14,OUT027,4297.979926227335
FDC09,OUT046,1736.2367166925624
FDH45,OUT027,2263.6803143405746
FDV32,OUT046,1119.3853350415466
FDG12,OUT035,2099.1132272101104
FDS32,OUT013,2328.7847678870767
NCL55,OUT018,3573.050996881734
DRE01,OUT035,3864.216987483715
DRE15,OUT049,1387.3871486913918
NCL42,OUT045,3736.224320534575
FDP31,OUT013,1161.988400885893
FDN33,OUT018,1304.9018318460578
FDZ59,OUT046,2637.5832059627087
FDE45,OUT010,931.7170442615113
FDJ07,OUT013,1961.667058619557
FDQ45,OUT018,2670.2827697853113
FDM33,OUT027,4824.039690171039
FDO15,OUT010,-519.8793843700571
FDM46,OUT013,1552.2680968235732
FDR03,OUT045,3190.146912832835
FDY49,OUT018,2422.8546695172167
FDQ60,OUT045,1893.1457125231032
FDW10,OUT049,2873.0294967280406
FDO51,OUT049,966.9287911132548
FDJ40,OUT018,1551.997348598433
FDS20,OUT018,2597.080712696284
FDU45,OUT013,1923.3271779213517
FDV02,OUT035,2814.6978870450134
FDN09,OUT046,3749.9537204915755
NCM55,OUT027,4327.740943355286
FDN23,OUT018,2074.7410184810724
FDY31,OUT010,450.2085101045552
FDW03,OUT010,-72.42038015894036
FDD14,OUT046,2856.4465218491882
FDV23,OUT017,2110.0674747733206
DRI03,OUT045,2682.767346624478
FDN13,OUT035,1758.8482051068315
FDF45,OUT027,2527.5204648477215
FDU46,OUT035,1659.9024346962121
FDB57,OUT049,3617.767588473224
FDV12,OUT049,1780.8452666320313
FDQ58,OUT013,2424.8736722459835
NCA18,OUT017,1958.0200842507106
FDH52,OUT049,1217.0359060082637
FDM24,OUT018,2151.7123178472752
NCP43,OUT027,4256.692458316627
NCO18,OUT019,906.7840279517685
FDM32,OUT017,1615.1951628050033
NCL07,OUT017,801.8355201841106
FDK03,OUT013,3992.601404867824
FDP59,OUT017,1831.480224992711
FDQ24,OUT049,3974.6046895291033
FDQ16,OUT018,1532.9992584428553
FDU44,OUT013,2626.331934012565
FDH28,OUT010,-1126.973043155181
FDV28,OUT019,-1200.6081058872232
FDM22,OUT045,947.9048317784257
FDR56,OUT046,3097.642099012691
FDV39,OUT049,3183.546040753553
FDU37,OUT019,-506.2554593686948
FDQ11,OUT010,2181.3183523407847
FDX02,OUT045,3412.86242134427
NCS42,OUT018,1242.9976161790148
FDY57,OUT027,3014.870063125641
FDB21,OUT049,3819.707638948526
FDE28,OUT017,3682.566788376779
FDQ55,OUT017,1994.7399937775808
FDA48,OUT049,3546.5897334169154
FDZ19,OUT045,2679.1758959254676
NCC43,OUT045,3797.5337907779626
NCV18,OUT046,1335.3616333727452
NCA42,OUT018,2216.5400007928965
FDY45,OUT046,3949.4901743402083
NCC30,OUT045,2735.6455867996433
FDM57,OUT013,1506.8977422823798
FDL09,OUT010,774.849961243526
FDB09,OUT027,3448.75551134643
FDT44,OUT035,2054.29120258252
NCT06,OUT027,3995.361252058187
FDX26,OUT049,2976.602520581373
FDK32,OUT013,2507.8532072315875
DRA12,OUT046,2240.555734008258
FDO46,OUT010,1114.5086027150535
FDE52,OUT013,1519.1171949899194
NCH42,OUT045,3497.043051737474
FDV08,OUT035,911.3748663967732
FDB47,OUT018,3019.2740409785865
FDC28,OUT010,-107.05902359028482
FDD22,OUT046,1837.3886828013347
FDS07,OUT027,3271.514234294657
DRI13,OUT045,3300.952592147801
FDG32,OUT018,3175.431266449995
FDU14,OUT017,3974.3573738138257
FDD28,OUT019,-863.5343473334036
NCP41,OUT017,1880.0758094104447
FDS08,OUT049,2867.4808204782858
FDX47,OUT045,2491.096193652868
FDC53,OUT019,-183.0831071017659
FDQ19,OUT035,3925.8699671290333
FDL14,OUT045,2453.041745372469
FDM33,OUT019,1545.5297519855544
FDA51,OUT045,1789.4543607980418
FDZ27,OUT018,617.8500868763094
FDT04,OUT046,745.1133388159872
DRC13,OUT049,2123.6492412256857
FDR16,OUT027,4791.908717572182
FDQ03,OUT027,5116.8045551954565
FDE38,OUT035,2799.8801845587377
DRH23,OUT027,2382.266989079782
FDT11,OUT019,1140.327221800772
FDD09,OUT035,2973.961183574227
FDR40,OUT045,1369.191207765967
FDX07,OUT017,3008.136799118477
FDR07,OUT035,1749.151031705261
FDA51,OUT017,1966.6123766137182
FDT59,OUT019,1724.4349580823623
FDF20,OUT017,3170.5039650290364
FDR13,OUT045,1861.1844300352113
FDY26,OUT049,3434.025570751616
FDW04,OUT017,2214.5996471749368
FDK52,OUT017,3614.2038185304723
FDN60,OUT049,2589.737889457898
FDM09,OUT019,864.2300017043145
FDP46,OUT049,1549.0845611612795
FDB50,OUT019,-573.1607888004166
NCQ29,OUT049,4059.99035496948
FDP16,OUT027,5234.028163519497
FDX33,OUT018,2308.2185742593483
FDP07,OUT010,1234.303244505407
FDN22,OUT046,3885.8312434093546
FDF39,OUT049,4192.6064250947475
FDS21,OUT017,1225.8229377337702
NCM42,OUT013,1771.3912354418521
FDK50,OUT019,718.266815804263
DRF13,OUT027,3745.244766614626
FDH35,OUT018,2322.9214344302063
FDP60,OUT018,1344.243213387296
DRJ49,OUT027,3490.519599425085
NCT42,OUT019,481.82765673244273
FDE38,OUT049,2758.0228647791737
FDI04,OUT049,3254.516982779426
NCH54,OUT045,2418.4230303352315
FDT56,OUT049,1174.120743946717
DRD15,OUT018,3325.424200341126
FDV58,OUT013,3056.014167390726
FDP21,OUT049,3095.277734262838
FDH05,OUT013,3685.59200974261
FDR10,OUT027,4000.421786931595
NCP06,OUT045,2297.7530503074245
FDF33,OUT049,1848.128681077017
DRK37,OUT013,2970.480830915443
DRH49,OUT045,1335.889324476038
FDT58,OUT013,2678.2489857618516
FDD41,OUT018,1474.5376143259066
FDP40,OUT018,1584.4571795935951
FDM51,OUT027,3140.7604525666598
FDO45,OUT010,-383.52002739633076
FDW33,OUT010,-154.28692155938597
FDY24,OUT045,924.1579232930403
FDB10,OUT010,1784.7055183664359
FDM40,OUT035,2373.1445972061947
NCI06,OUT017,2926.5858512534073
FDW12,OUT019,470.421647774048
FDX48,OUT027,3939.036479682031
NCW05,OUT027,3127.6174665331187
FDX27,OUT017,1696.2833136456193
DRM37,OUT045,3007.075447144702
FDA38,OUT045,3697.2088074053936
FDR36,OUT046,779.8595724241319
FDZ45,OUT046,3104.128734729623
FDG05,OUT017,2630.6187178057608
FDK28,OUT013,4032.1392626760194
FDV47,OUT045,1370.88826439638
FDN21,OUT045,2472.439925693681
FDP20,OUT027,3476.469291365363
FDI35,OUT045,2798.1659975007483
DRY23,OUT013,850.0606313851744
FDA56,OUT017,2100.682555182294
FDB09,OUT013,2037.1439408277809
NCO26,OUT027,3296.739461676198
FDQ49,OUT018,2266.7994560137095
FDI52,OUT027,3389.2688307596422
FDZ44,OUT027,3343.094083946909
FDZ09,OUT018,2326.2317234354405
FDY03,OUT049,1987.7488958584954
NCG42,OUT017,2161.3863943217693
DRI13,OUT027,4803.774718889856
FDQ32,OUT013,2111.8934924948953
FDW16,OUT035,1709.6640867186115
FDU27,OUT046,862.5169781751467
FDR28,OUT010,754.0430750229241
FDQ49,OUT010,675.8180454778947
FDS37,OUT046,1890.938550983959
FDW26,OUT018,3200.622803859785
FDX12,OUT018,3504.0454085194356
NCP06,OUT013,2415.6120286331284
FDW45,OUT010,447.8363930799328
NCN30,OUT049,1654.062082813003
FDN24,OUT049,1043.513449818925
NCL41,OUT027,2055.9174742583014
FDR02,OUT019,-54.09338477056406
FDD09,OUT010,967.8574317145146
FDS33,OUT010,-346.76455580313063
FDU22,OUT045,1860.8550434922615
FDI53,OUT013,2622.4647137213624
DRH01,OUT049,2840.7666802083468
FDX32,OUT013,2344.9966058776517
NCP30,OUT018,465.93694947513353
FDB60,OUT045,3021.096548465805
FDB14,OUT049,1675.5162447074786
NCP02,OUT035,1149.745562831442
FDJ10,OUT017,2373.456926289304
FDG34,OUT046,1841.6375165600616
NCB18,OUT017,1552.195751581679
FDM16,OUT049,1411.3794007797658
FDW25,OUT018,1154.0688502612818
FDB35,OUT010,-315.48962706005386
DRN11,OUT013,2267.9330051297625
FDF41,OUT019,1947.9874302475932
FDH16,OUT045,1414.6172390842812
NCQ50,OUT018,3011.1584550727557
DRH23,OUT018,693.1737780348153
DRJ37,OUT013,2424.4122096420274
DRJ24,OUT027,4296.009560386765
FDY16,OUT035,3040.5990455224137
FDQ27,OUT045,1700.2497105442073
FDZ33,OUT045,2286.2898077240648
FDF29,OUT045,2103.800174751653
FDA08,OUT049,2721.8133161172814
FDG31,OUT046,1128.8016682174014
FDE34,OUT019,1066.178216424099
NCR30,OUT027,2652.6205167334783
FDV33,OUT035,4177.02995620087
DRZ24,OUT018,1650.878118013891
NCL54,OUT035,2810.9084952995076
FDR12,OUT049,2884.070300497175
NCC54,OUT046,3712.623917446774
DRN59,OUT013,856.5306678035008
FDX50,OUT019,-66.28745875590755
FDV31,OUT027,4213.840782339434
NCA29,OUT027,4129.577040338581
FDW60,OUT049,2934.901547417035
FDX08,OUT017,2986.1518446559985
DRD49,OUT013,3647.374343869552
FDD33,OUT046,3555.0671501115976
FDW35,OUT013,844.8717689614397
FDJ36,OUT017,1815.9681130044423
FDV51,OUT035,2783.376980343838
FDW36,OUT046,1741.853053003916
FDH35,OUT046,2602.931127869027
NCS30,OUT027,3484.633003250338
FDN49,OUT017,859.3003793390023
FDL08,OUT018,3530.8929007833326
FDI09,OUT013,3765.9841628140694
FDP19,OUT018,1768.5480967437882
FDU21,OUT010,-1183.3534365909286
NCP41,OUT045,1689.4040913301537
FDY10,OUT013,1877.800524968334
FDP12,OUT018,478.8489744726846
NCN26,OUT049,1948.3575469485793
FDK44,OUT013,2764.7716776807238
FDC28,OUT049,1868.4987103530766
FDJ41,OUT027,5506.050096036326
NCT29,OUT035,2111.7929355963984
NCH42,OUT019,1669.1867966175596
FDU60,OUT018,2410.6135818300872
FDS02,OUT045,2964.840058355558
FDC51,OUT046,2031.532725750817
FDU03,OUT013,2933.980943942195
FDX39,OUT045,3286.6188843975074
NCY05,OUT010,-1195.9289058120826
NCL06,OUT027,5411.16884958652
FDD32,OUT035,1536.419073600322
NCN41,OUT045,1903.45148126661
NCX53,OUT049,2341.7208140188764
FDU57,OUT019,550.9262798622582
FDQ23,OUT046,1713.9832958596717
FDQ52,OUT045,3779.616114711611
FDC14,OUT045,744.9841200615267
FDY09,OUT035,2937.100996359795
FDQ28,OUT045,2462.2785524777637
FDV25,OUT046,3431.9737349310526
FDJ07,OUT035,2034.741298496688
DRB25,OUT049,1819.864199298977
FDK52,OUT019,1607.808812944119
FDY52,OUT027,2530.9618499958447
FDB28,OUT046,3083.8389355652857
FDT36,OUT035,812.7085649432707
FDV25,OUT017,3553.7106319534223
NCN07,OUT027,3508.5353656325037
FDC57,OUT017,3179.7688836246166
FDQ03,OUT018,3433.7820224867082
FDU23,OUT017,2745.5930535227844
NCX41,OUT035,3435.2548539272702
NCD06,OUT035,963.6773106188668
FDW08,OUT045,1645.1142304593218
NCU29,OUT017,2402.08475388066
NCE06,OUT013,2555.5305085922396
FDV52,OUT010,42.80905039322374
FDB02,OUT017,2927.9065577471065
NCR18,OUT045,718.6040403882149
FDK16,OUT049,1648.3596959752836
NCQ29,OUT010,2064.3033912363962
FDZ01,OUT019,-95.49243015079435
FDW27,OUT035,2643.0768285536865
FDD17,OUT018,3430.4553329879495
FDW39,OUT013,2836.6131923241805
DRH59,OUT045,1149.4180822161813
FDS52,OUT013,1730.6869540480982
FDU40,OUT027,4497.1423068917375
NCF54,OUT013,2756.864869511253
FDH46,OUT045,1674.6360055829607
NCP14,OUT049,1761.9097256465272
FDH50,OUT049,3026.8377259587264
DRF15,OUT010,544.9587757178231
FDV27,OUT027,2940.768290577666
NCJ06,OUT049,2034.200168274104
FDN02,OUT018,2942.875405644472
FDQ51,OUT049,983.5764502325388
FDQ07,OUT017,3602.22521165705
FDS45,OUT049,1880.6478637573018
NCJ06,OUT045,1885.124090993074
FDD36,OUT035,2057.764724229507
FDY25,OUT045,2799.9806429989367
FDU52,OUT046,2448.92677907658
DRK47,OUT017,3606.0765457987936
NCL30,OUT017,2140.1744811809695
FDN22,OUT035,4043.47896105057
